,file_name,bbox
0,lg-100057130-aug-lilyjazz--page-10.svg,[0.93581336 0.94725056 0.06332177 0.07713392]
0,lg-100057130-aug-lilyjazz--page-10.svg,[0.93581336 0.94725056 0.14477348 0.15858563]
0,lg-100057130-aug-lilyjazz--page-10.svg,[0.12199426 0.13343145 0.30360243 0.31741458]
0,lg-100057130-aug-lilyjazz--page-10.svg,[0.12199426 0.13343145 0.24734417 0.26115632]
0,lg-100057130-aug-gutenberg1939--page-1.svg,[0.19349615 0.20526962 0.17483577 0.18678721]
0,lg-100057130-aug-gutenberg1939--page-1.svg,[0.19349615 0.20526962 0.11606437 0.12801582]
0,lg-100057130-aug-lilyjazz--page-1.svg,[0.19885206 0.21028926 0.17578759 0.18959974]
0,lg-100057130-aug-lilyjazz--page-1.svg,[0.19885206 0.21028926 0.11708299 0.13089514]
0,lg-100057130-aug-beethoven--page-10.svg,[0.93707263 0.9477676  0.05936241 0.07129   ]
0,lg-100057130-aug-beethoven--page-10.svg,[0.93707263 0.9477676  0.14784662 0.15977421]
0,lg-100057130-aug-beethoven--page-10.svg,[0.11855298 0.12924794 0.30663204 0.31855962]
0,lg-100057130-aug-beethoven--page-10.svg,[0.11855298 0.12924794 0.25037736 0.26230495]
0,lg-100057130-aug-emmentaler--page-1.svg,[0.19358134 0.20613189 0.17455667 0.18648425]
0,lg-100057130-aug-emmentaler--page-1.svg,[0.19358134 0.20613189 0.11576678 0.12769437]
0,lg-100057130-aug-beethoven--page-1.svg,[0.19483892 0.20553388 0.17487752 0.18680511]
0,lg-100057130-aug-beethoven--page-1.svg,[0.19483892 0.20553388 0.11614727 0.12807486]
0,lg-100057130-aug-emmentaler--page-10.svg,[0.93587831 0.94842886 0.05916024 0.07108783]
0,lg-100057130-aug-emmentaler--page-10.svg,[0.93587831 0.94842886 0.13865582 0.15058341]
0,lg-100057130-aug-emmentaler--page-10.svg,[0.11686692 0.12941747 0.2992757  0.31120328]
0,lg-100057130-aug-emmentaler--page-10.svg,[0.11686692 0.12941747 0.24287968 0.25480727]
0,lg-100057130-aug-gonville--page-1.svg,[0.1892924  0.20142818 0.17523649 0.18683011]
0,lg-100057130-aug-gonville--page-1.svg,[0.1892924  0.20142818 0.11643885 0.12803247]
0,lg-100057130-aug-gutenberg1939--page-10.svg,[0.93673525 0.94850873 0.05933856 0.07129   ]
0,lg-100057130-aug-gutenberg1939--page-10.svg,[0.93673525 0.94850873 0.13633948 0.14829093]
0,lg-100057130-aug-gutenberg1939--page-10.svg,[0.11735359 0.12912706 0.29752055 0.309472  ]
0,lg-100057130-aug-gutenberg1939--page-10.svg,[0.11735359 0.12912706 0.24108159 0.25303304]
0,lg-100057130-aug-gonville--page-10.svg,[0.93616425 0.94830003 0.05949834 0.07109196]
0,lg-100057130-aug-gonville--page-10.svg,[0.93616425 0.94830003 0.14009126 0.15168488]
0,lg-100057130-aug-gonville--page-10.svg,[0.1138634  0.12599918 0.30049584 0.31208946]
0,lg-100057130-aug-gonville--page-10.svg,[0.1138634  0.12599918 0.24411652 0.25571014]
