,file_name,bbox
0,lg-100057130-aug-emmentaler--page-13.svg,[0.38222764 0.38975122 0.93685654 0.95777753]
0,lg-100057130-aug-gutenberg1939--page-13.svg,[0.37960029 0.38722831 0.93671341 0.95073753]
0,lg-100057130-aug-lilyjazz--page-12.svg,[0.66584992 0.67485798 0.10993001 0.13159051]
0,lg-100057130-aug-gonville--page-13.svg,[0.38067304 0.3891291  0.93676615 0.95707171]
0,lg-100057130-aug-lilyjazz--page-13.svg,[0.38564699 0.39465505 0.93685654 0.95851704]
0,lg-100057130-aug-beethoven--page-13.svg,[0.38299771 0.39241205 0.93685654 0.95718115]
0,lg-100057130-aug-gutenberg1939--page-12.svg,[0.66264481 0.67027283 0.10980239 0.1238265 ]
0,lg-100057130-aug-gonville--page-12.svg,[0.66301243 0.6714685  0.10984797 0.13015353]
0,lg-100057130-aug-emmentaler--page-12.svg,[0.66456197 0.67208556 0.10994314 0.13086412]
0,lg-100057130-aug-beethoven--page-12.svg,[0.66405    0.67346434 0.10994254 0.13026715]
