,file_name,bbox
0,lg-100057130-aug-gutenberg1939--page-1.svg,[0.19878206 0.20954494 0.16276207 0.17468966]
0,lg-100057130-aug-gutenberg1939--page-1.svg,[0.19878206 0.20954494 0.10399067 0.11591826]
0,lg-100057130-aug-lilyjazz--page-1.svg,[0.20455042 0.21511043 0.16164625 0.17548225]
0,lg-100057130-aug-lilyjazz--page-1.svg,[0.20455042 0.21511043 0.10294104 0.11677705]
0,lg-100057130-aug-emmentaler--page-1.svg,[0.19886724 0.21124911 0.16263743 0.17456502]
0,lg-100057130-aug-emmentaler--page-1.svg,[0.19886724 0.21124911 0.10384754 0.11577513]
0,lg-100057130-aug-beethoven--page-1.svg,[0.19941127 0.21040988 0.16255394 0.17448152]
0,lg-100057130-aug-beethoven--page-1.svg,[0.19941127 0.21040988 0.10382369 0.11575127]
0,lg-100057130-aug-gonville--page-1.svg,[0.19386303 0.20524962 0.16331725 0.17491087]
0,lg-100057130-aug-gonville--page-1.svg,[0.19386303 0.20524962 0.10451961 0.11611323]
