,file_name,bbox
0,lg-100032803-aug-beethoven-.svg,[0.17625094 0.18832917 0.1389397  0.15086728]
0,lg-100032803-aug-beethoven-.svg,[0.17625094 0.18832917 0.15106111 0.1629887 ]
0,lg-100032803-aug-beethoven-.svg,[0.17625094 0.18832917 0.08526555 0.09719314]
0,lg-100032803-aug-beethoven-.svg,[0.17625094 0.18832917 0.09738696 0.10931455]
0,lg-100057130-aug-gutenberg1939--page-4.svg,[0.11735359 0.1312508  0.0563656  0.06832511]
0,lg-100057130-aug-gutenberg1939--page-4.svg,[0.11735359 0.1312508  0.06848702 0.08044652]
0,lg-100057130-aug-gutenberg1939--page-4.svg,[0.11735359 0.1312508  0.11243779 0.12439729]
0,lg-100057130-aug-gutenberg1939--page-4.svg,[0.11735359 0.1312508  0.1245592  0.1365187 ]
0,lg-100032803-aug-lilyjazz-.svg,[0.17925363 0.19173671 0.13955993 0.15344364]
0,lg-100032803-aug-lilyjazz-.svg,[0.17925363 0.19173671 0.15370128 0.16758499]
0,lg-100032803-aug-lilyjazz-.svg,[0.17925363 0.19173671 0.08588579 0.0997695 ]
0,lg-100032803-aug-lilyjazz-.svg,[0.17925363 0.19173671 0.10002714 0.11391085]
0,lg-100057130-aug-gutenberg1939--page-3.svg,[0.93416441 0.94806163 0.87842926 0.89038876]
0,lg-100057130-aug-gutenberg1939--page-3.svg,[0.93416441 0.94806163 0.89055007 0.90250957]
0,lg-100057130-aug-gutenberg1939--page-3.svg,[0.93416441 0.94806163 0.94001557 0.95197507]
0,lg-100057130-aug-gutenberg1939--page-3.svg,[0.93416441 0.94806163 0.95213638 0.96409588]
0,lg-100057130-aug-emmentaler--page-4.svg,[0.11679944 0.13036214 0.05516688 0.06711832]
0,lg-100057130-aug-emmentaler--page-4.svg,[0.11679944 0.13036214 0.06728829 0.07923974]
0,lg-100057130-aug-emmentaler--page-4.svg,[0.11679944 0.13036214 0.11124622 0.12319767]
