,file_name,bbox
0,lg-100057130-aug-gutenberg1939--page-1.svg,[0.1887821  0.19882745 0.16273541 0.17475006]
0,lg-100057130-aug-gutenberg1939--page-1.svg,[0.1887821  0.19882745 0.10396402 0.11597866]
0,lg-100057130-aug-lilyjazz--page-1.svg,[0.19369352 0.20229672 0.16155083 0.17545839]
0,lg-100057130-aug-lilyjazz--page-1.svg,[0.19369352 0.20229672 0.10284562 0.11675319]
0,lg-100057130-aug-emmentaler--page-1.svg,[0.18822795 0.19902413 0.16256586 0.17456502]
0,lg-100057130-aug-emmentaler--page-1.svg,[0.18822795 0.19902413 0.10377598 0.11577513]
0,lg-100057130-aug-beethoven--page-1.svg,[0.18964495 0.19845058 0.16255394 0.17448152]
0,lg-100057130-aug-beethoven--page-1.svg,[0.18964495 0.19845058 0.10382369 0.11575127]
0,lg-100057130-aug-gonville--page-1.svg,[0.1852919  0.19384181 0.16331725 0.17491087]
0,lg-100057130-aug-gonville--page-1.svg,[0.1852919  0.19384181 0.10451961 0.11611323]
